Id;AdresID;Datum; Waarde 
24355;5455;1-9-2022; 46 
24356;5456;1-9-2022; 313 
24357;5457;1-9-2022; 223 
24358;5458;1-9-2022; 150 
24359;5459;1-9-2022; 291 
24360;5460;1-9-2022; 1 
24361;5461;1-9-2022; 23 
24362;5462;1-9-2022; 126 
24363;5463;1-9-2022; 502 
24364;5464;1-9-2022; 537 
24365;5465;1-9-2022; 150 
24366;5466;1-9-2022; 523 
24367;5467;1-9-2022; 300 
24368;5468;1-9-2022; 23 
24369;5469;1-9-2022; 23 
24370;5470;1-9-2022; 67 
24371;5471;1-9-2022; 501 
24372;5472;1-9-2022; 135 
24373;5473;1-9-2022; 774 
24374;5474;1-9-2022; 0 
24375;5475;1-9-2022; 38 
24376;5476;1-9-2022; 19 
24377;5477;1-9-2022; 29 
24378;5478;1-9-2022; 156 
24379;5479;1-9-2022; 768 
24380;5480;1-9-2022; 201 
24381;5481;1-9-2022; 508 
24382;5482;1-9-2022; 14 
24383;5483;1-9-2022; 489 
24384;5484;1-9-2022; 8 
24385;5485;1-9-2022; 72 
24386;5486;1-9-2022; 645 
24387;5487;1-9-2022; 225 
24388;5488;1-9-2022; 445 
24389;5489;1-9-2022; 6 
24390;5490;1-9-2022; 535 
24391;5491;1-9-2022; 700 
24392;5492;1-9-2022; 209 
24393;5493;1-9-2022; 15 
24394;5494;1-9-2022; 411 
24395;5495;1-9-2022; 20 
24396;5496;1-9-2022; 294 
24397;5497;1-9-2022; 147 
24398;5498;1-9-2022; 105 
24399;5499;1-9-2022; 27 
24400;5500;1-9-2022; 262 
24401;5501;1-9-2022; 38 
24402;5502;1-9-2022; 12 
24403;5503;1-9-2022; 131 
24404;5504;1-9-2022; 64 
24405;5505;1-9-2022; 153 
24406;5506;1-9-2022; 331 
24407;5507;1-9-2022; 126 
24408;5508;1-9-2022; 617 
24409;5509;1-9-2022; 240 
24410;5510;1-9-2022; 84 
24411;5511;1-9-2022; 423 
24412;5512;1-9-2022; 10 
24413;5513;1-9-2022; 46 
24414;5514;1-9-2022; 229 
24415;5515;1-9-2022; 5 
24416;5516;1-9-2022; 186 
24417;5517;1-9-2022; 539 
24418;5518;1-9-2022; 46 
24419;5519;1-9-2022; 47 
24420;5520;1-9-2022; 465 
24421;5521;1-9-2022; 780 
24422;5522;1-9-2022; 60 
24423;5523;1-9-2022; 386 
24424;5524;1-9-2022; 460 
24425;5525;1-9-2022; 479 
24426;5526;1-9-2022; 86 
24427;5527;1-9-2022; 258 
24428;5528;1-9-2022; 521 
24429;5529;1-9-2022; 134 
24430;5530;1-9-2022; 36 
24431;5531;1-9-2022; 159 
24432;5532;1-9-2022; 17 
24433;5533;1-9-2022; 115 
24434;5534;1-9-2022; 212 
24435;5535;1-9-2022; 101 
24436;5536;1-9-2022; 717 
24437;5537;1-9-2022; 72 
24438;5538;1-9-2022; 9 
24439;5539;1-9-2022; 462 
24440;5540;1-9-2022; 368 
24441;5541;1-9-2022; 140 
24442;5542;1-9-2022; 97 
24443;5543;1-9-2022; 65 
24444;5544;1-9-2022; 219 
24445;5545;1-9-2022; 59 
24446;5546;1-9-2022; 773 
24447;5547;1-9-2022; 844 
24448;5548;1-9-2022; 8 
24449;5549;1-9-2022; 153 
24450;5550;1-9-2022; 366 
24451;5551;1-9-2022; 299 
24452;5552;1-9-2022; 82 
24453;5553;1-9-2022; 446 
24454;5554;1-9-2022; 145 
24455;5555;1-9-2022; 101 
24456;5556;1-9-2022; 188 
24457;5557;1-9-2022; 58 
24458;5558;1-9-2022; 17 
24459;5559;1-9-2022; 669 
24460;5560;1-9-2022; 11 
24461;5561;1-9-2022; 605 
24462;5562;1-9-2022; 310 
24463;5563;1-9-2022; 629 
24464;5564;1-9-2022; 21 
24465;5565;1-9-2022; 59 
24466;5566;1-9-2022; 346 
24467;5567;1-9-2022; 407 
24468;5568;1-9-2022; 678 
24469;5569;1-9-2022; 27 
24470;5570;1-9-2022; 321 
24471;5571;1-9-2022; 19 
24472;5572;1-9-2022; 602 
24473;5573;1-9-2022; 213 
24474;5574;1-9-2022; 631 
24475;5575;1-9-2022; 24 
24476;5576;1-9-2022; 745 
24477;5577;1-9-2022; 821 
24478;5578;1-9-2022; 728 
24479;5579;1-9-2022; 340 
24480;5580;1-9-2022; 107 
24481;5581;1-9-2022; 174 
24482;5582;1-9-2022; 216 
24483;5583;1-9-2022; 732 
24484;5584;1-9-2022; 568 
24485;5585;1-9-2022; 72 
24486;5586;1-9-2022; 384 
24487;5587;1-9-2022; 182 
24488;5588;1-9-2022; 836 
24489;5589;1-9-2022; 56 
24490;5590;1-9-2022; 87 
24491;5591;1-9-2022; 713 
24492;5592;1-9-2022; 11 
24493;5593;1-9-2022; 286 
24494;5594;1-9-2022; 417 
24495;5595;1-9-2022; 254 
24496;5596;1-9-2022; 260 
24497;5597;1-9-2022; 303 
24498;5598;1-9-2022; 89 
24499;5599;1-9-2022; 36 
24500;5600;1-9-2022; 47 
24501;5601;1-9-2022; 607 
24502;5602;1-9-2022; 0 
24503;5603;1-9-2022; 27 
24504;5604;1-9-2022; 110 
24505;5605;1-9-2022; 607 
24506;5606;1-9-2022; 50 
24507;5607;1-9-2022; 189 
24508;5608;1-9-2022; 483 
24509;5609;1-9-2022; 62 
24510;5610;1-9-2022; 775 
24511;5611;1-9-2022; 115 
24512;5612;1-9-2022; 492 
24513;5613;1-9-2022; 181 
24514;5614;1-9-2022; 274 
24515;5615;1-9-2022; 280 
24516;5616;1-9-2022; 5 
24517;5617;1-9-2022; 13 
24518;5618;1-9-2022; 440 
24519;5619;1-9-2022; 466 
24520;5620;1-9-2022; 4 
24521;5621;1-9-2022; 638 
24522;5622;1-9-2022; 77 
24523;5623;1-9-2022; 1 
24524;5624;1-9-2022; 496 
24525;5625;1-9-2022; 131 
24526;5626;1-9-2022; 353 
24527;5627;1-9-2022; 340 
24528;5628;1-9-2022; 332 
24529;5629;1-9-2022; 275 
24530;5630;1-9-2022; 424 
24531;5631;1-9-2022; 679 
24532;5632;1-9-2022; 47 
24533;5633;1-9-2022; 589 
24534;5634;1-9-2022; 50 
24535;5635;1-9-2022; 15 
24536;5636;1-9-2022; 368 
24537;5637;1-9-2022; 199 
24538;5638;1-9-2022; 707 
24539;5639;1-9-2022; 228 
24540;5640;1-9-2022; 98 
24541;5641;1-9-2022; 336 
24542;5642;1-9-2022; 10 
24543;5643;1-9-2022; 49 
24544;5644;1-9-2022; 112 
24545;5645;1-9-2022; 49 
24546;5646;1-9-2022; 154 
24547;5647;1-9-2022; 832 
24548;5648;1-9-2022; 112 
24549;5649;1-9-2022; 902 
24550;5650;1-9-2022; 161 
24551;5651;1-9-2022; 746 
24552;5652;1-9-2022; 70 
24553;5653;1-9-2022; 21 
24554;5654;1-9-2022; 64 
24555;5655;1-9-2022; 5 
24556;5656;1-9-2022; 324 
24557;5657;1-9-2022; 431 
24558;5658;1-9-2022; 157 
24559;5659;1-9-2022; 56 
24560;5660;1-9-2022; 105 
24561;5661;1-9-2022; 510 
24562;5662;1-9-2022; 52 
24563;5663;1-9-2022; 252 
24564;5664;1-9-2022; 545 
24565;5665;1-9-2022; 316 
24566;5666;1-9-2022; 152 
24567;5667;1-9-2022; 695 
24568;5668;1-9-2022; 191 
24569;5669;1-9-2022; 334 
24570;5670;1-9-2022; 634 
24571;5671;1-9-2022; 417 
24572;5672;1-9-2022; 130 
24573;5673;1-9-2022; 173 
24574;5674;1-9-2022; 281 
24575;5675;1-9-2022; 45 
24576;5676;1-9-2022; 118 
24577;5677;1-9-2022; 39 
24578;5678;1-9-2022; 624 
24579;5679;1-9-2022; 27 
24580;5680;1-9-2022; 760 
24581;5681;1-9-2022; 65 
24582;5682;1-9-2022; 54 
24583;5683;1-9-2022; 464 
24584;5684;1-9-2022; 377 
24585;5685;1-9-2022; 78 
24586;5686;1-9-2022; 242 
24587;5687;1-9-2022; 417 
24588;5688;1-9-2022; 17 
24589;5689;1-9-2022; 581 
24590;5690;1-9-2022; 470 
24591;5691;1-9-2022; 366 
24592;5692;1-9-2022; 339 
24593;5693;1-9-2022; 426 
24594;5694;1-9-2022; 389 
24595;5695;1-9-2022; 122 
24596;5696;1-9-2022; 391 
24597;5697;1-9-2022; 172 
24598;5698;1-9-2022; 159 
24599;5699;1-9-2022; 704 
24600;5700;1-9-2022; 30 
24601;5701;1-9-2022; 12 
24602;5702;1-9-2022; 208 
24603;5703;1-9-2022; 160 
24604;5704;1-9-2022; 37 
24605;5705;1-9-2022; 293 
24606;5706;1-9-2022; 413 
24607;5707;1-9-2022; 367 
24608;5708;1-9-2022; 100 
24609;5709;1-9-2022; 450 
24610;5710;1-9-2022; 616 
24611;5711;1-9-2022; 285 
24612;5712;1-9-2022; 553 
24613;5713;1-9-2022; 219 
24614;5714;1-9-2022; 694 
24615;5715;1-9-2022; 46 
24616;5716;1-9-2022; 305 
24617;5717;1-9-2022; 255 
24618;5718;1-9-2022; 38 
24619;5719;1-9-2022; 117 
24620;5720;1-9-2022; 436 
24621;5721;1-9-2022; 761 
24622;5722;1-9-2022; 74 
24623;5723;1-9-2022; 61 
24624;5724;1-9-2022; 129 
24625;5725;1-9-2022; 24 
24626;5726;1-9-2022; 162 
24627;5727;1-9-2022; 23 
24628;5728;1-9-2022; 235 
24629;5729;1-9-2022; 31 
24630;5730;1-9-2022; 116 
24631;5731;1-9-2022; 35 
24632;5732;1-9-2022; 593 
24633;5733;1-9-2022; 199 
24634;5734;1-9-2022; 180 
24635;5735;1-9-2022; 46 
24636;5736;1-9-2022; 383 
24637;5737;1-9-2022; 290 
24638;5738;1-9-2022; 31 
24639;5739;1-9-2022; 42 
24640;5740;1-9-2022; 147 
24641;5741;1-9-2022; 126 
24642;5742;1-9-2022; 28 
24643;5743;1-9-2022; 219 
24644;5744;1-9-2022; 743 
24645;5745;1-9-2022; 690 
24646;5746;1-9-2022; 113 
24647;5747;1-9-2022; 495 
24648;5748;1-9-2022; 77 
24649;5749;1-9-2022; 21 
24650;5750;1-9-2022; 767 
24651;5751;1-9-2022; 597 
24652;5752;1-9-2022; 77 
24653;5753;1-9-2022; 705 
24654;5754;1-9-2022; 49 
24655;5755;1-9-2022; 3 
24656;5756;1-9-2022; 333 
24657;5757;1-9-2022; 168 
24658;5758;1-9-2022; 244 
24659;5759;1-9-2022; 49 
24660;5760;1-9-2022; 749 
24661;5761;1-9-2022; 54 
24662;5762;1-9-2022; 47 
24663;5763;1-9-2022; 44 
24664;5764;1-9-2022; 478 
24665;5765;1-9-2022; 260 
24666;5766;1-9-2022; 496 
24667;5767;1-9-2022; 148 
24668;5768;1-9-2022; 302 
24669;5769;1-9-2022; 339 
24670;5770;1-9-2022; 521 
24671;5771;1-9-2022; 15 
24672;5772;1-9-2022; 118 
24673;5773;1-9-2022; 80 
24674;5774;1-9-2022; 40 
24675;5775;1-9-2022; 605 
24676;5776;1-9-2022; 57 
24677;5777;1-9-2022; 504 
24678;5778;1-9-2022; 453 
24679;5779;1-9-2022; 64 
24680;5780;1-9-2022; 241 
24681;5781;1-9-2022; 542 
24682;5782;1-9-2022; 90 
24683;5783;1-9-2022; 14 
24684;5784;1-9-2022; 362 
24685;5785;1-9-2022; 205 
24686;5786;1-9-2022; 656 
24687;5787;1-9-2022; 99 
24688;5788;1-9-2022; 10 
24689;5789;1-9-2022; 163 
24690;5790;1-9-2022; 748 
24691;5791;1-9-2022; 208 
24692;5792;1-9-2022; 64 
24693;5793;1-9-2022; 23 
24694;5794;1-9-2022; 386 
24695;5795;1-9-2022; 54 
24696;5796;1-9-2022; 819 
24697;5797;1-9-2022; 125 
24698;5798;1-9-2022; 22 
24699;5799;1-9-2022; 513 
24700;5800;1-9-2022; 536 
24701;5801;1-9-2022; 490 
24702;5802;1-9-2022; 25 
24703;5803;1-9-2022; 194 
24704;5804;1-9-2022; 134 
24705;5805;1-9-2022; 411 
24706;5806;1-9-2022; 87 
24707;5807;1-9-2022; 690 
24708;5808;1-9-2022; 143 
24709;5809;1-9-2022; 386 
24710;5810;1-9-2022; 19 
24711;5811;1-9-2022; 450 
24712;5812;1-9-2022; 35 
24713;5813;1-9-2022; 211 
24714;5814;1-9-2022; 293 
24715;5815;1-9-2022; 47 
24716;5816;1-9-2022; 585 
24717;5817;1-9-2022; 319 
24718;5818;1-9-2022; 143 
24719;5819;1-9-2022; 204 
24720;5820;1-9-2022; 138 
24721;5821;1-9-2022; 886 
24722;5822;1-9-2022; 262 
24723;5823;1-9-2022; 64 
24724;5824;1-9-2022; 434 
24725;5825;1-9-2022; 419 
24726;5826;1-9-2022; 583 
24727;5827;1-9-2022; 122 
24728;5828;1-9-2022; 321 
24729;5829;1-9-2022; 12 
24730;5830;1-9-2022; 18 
24731;5831;1-9-2022; 485 
24732;5832;1-9-2022; 270 
24733;5833;1-9-2022; 16 
24734;5834;1-9-2022; 43 
24735;5835;1-9-2022; 343 
24736;5836;1-9-2022; 334 
24737;5837;1-9-2022; 701 
24738;5838;1-9-2022; 119 
24739;5839;1-9-2022; 402 
24740;5840;1-9-2022; 559 
24741;5841;1-9-2022; 28 
24742;5842;1-9-2022; 249 
24743;5843;1-9-2022; 0 
24744;5844;1-9-2022; 659 
24745;5845;1-9-2022; 426 
24746;5846;1-9-2022; 142 
24747;5847;1-9-2022; 285 
24748;5848;1-9-2022; 143 
24749;5849;1-9-2022; 2 
24750;5850;1-9-2022; 192 
24751;5851;1-9-2022; 67 
24752;5852;1-9-2022; 397 
24753;5853;1-9-2022; 42 
24754;5854;1-9-2022; 237 
24755;5855;1-9-2022; 576 
24756;5856;1-9-2022; 91 
24757;5857;1-9-2022; 80 
24758;5858;1-9-2022; 153 
24759;5859;1-9-2022; 72 
24760;5860;1-9-2022; 297 
24761;5861;1-9-2022; 186 
24762;5862;1-9-2022; 288 
24763;5863;1-9-2022; 700 
24764;5864;1-9-2022; 270 
24765;5865;1-9-2022; 554 
24766;5866;1-9-2022; 98 
24767;5867;1-9-2022; 72 
24768;5868;1-9-2022; 92 
24769;5869;1-9-2022; 199 
24770;5870;1-9-2022; 253 
24771;5871;1-9-2022; 574 
24772;5872;1-9-2022; 184 
24773;5873;1-9-2022; 270 
24774;5874;1-9-2022; 74 
24775;5875;1-9-2022; 472 
24776;5876;1-9-2022; 133 
24777;5877;1-9-2022; 95 
24778;5878;1-9-2022; 3 
24779;5879;1-9-2022; 107 
24780;5880;1-9-2022; 50 
24781;5881;1-9-2022; 33 
24782;5882;1-9-2022; 279 
24783;5883;1-9-2022; 7 
24784;5884;1-9-2022; 357 
24785;5885;1-9-2022; 258 
24786;5886;1-9-2022; 47 
24787;5887;1-9-2022; 563 
24788;5888;1-9-2022; 213 
24789;5889;1-9-2022; 130 
24790;5890;1-9-2022; 61 
24791;5891;1-9-2022; 10 
24792;5892;1-9-2022; 269 
24793;5893;1-9-2022; 257 
24794;5894;1-9-2022; 396 
24795;5895;1-9-2022; 581 
24796;5896;1-9-2022; 35 
24797;5897;1-9-2022; 70 
24798;5898;1-9-2022; 49 
24799;5899;1-9-2022; 258 
24800;5900;1-9-2022; 609 
24801;5901;1-9-2022; 223 
24802;5902;1-9-2022; 74 
24803;5903;1-9-2022; 20 
24804;5904;1-9-2022; 56 
24805;5905;1-9-2022; 483 
24806;5906;1-9-2022; 53 
24807;5907;1-9-2022; 42 
24808;5908;1-9-2022; 15 
24809;5909;1-9-2022; 381 
24810;5910;1-9-2022; 360 
24811;5911;1-9-2022; 110 
24812;5912;1-9-2022; 387 
24813;5913;1-9-2022; 387 
24814;5914;1-9-2022; 53 
24815;5915;1-9-2022; 135 
24816;5916;1-9-2022; 101 
24817;5917;1-9-2022; 189 
24818;5918;1-9-2022; 683 
24819;5919;1-9-2022; 20 
24820;5920;1-9-2022; 130 
24821;5921;1-9-2022; 460 
24822;5922;1-9-2022; 239 
24823;5923;1-9-2022; 115 
24824;5924;1-9-2022; 343 
24825;5925;1-9-2022; 605 
24826;5926;1-9-2022; 249 
24827;5927;1-9-2022; 110 
24828;5928;1-9-2022; 12 
24829;5929;1-9-2022; 33 
24830;5930;1-9-2022; 368 
24831;5931;1-9-2022; 760 
24832;5932;1-9-2022; 82 
24833;5933;1-9-2022; 159 
24834;5934;1-9-2022; 270 
24835;5935;1-9-2022; 401 
24836;5936;1-9-2022; 292 
24837;5937;1-9-2022; 275 
24838;5938;1-9-2022; 64 
24839;5939;1-9-2022; 857 
24840;5940;1-9-2022; 419 
24841;5941;1-9-2022; 724 
24842;5942;1-9-2022; 159 
24843;5943;1-9-2022; 218 
24844;5944;1-9-2022; 255 
24845;5945;1-9-2022; 70 
24846;5946;1-9-2022; 138 
24847;5947;1-9-2022; 532 
24848;5948;1-9-2022; 452 
24849;5949;1-9-2022; 123 
24850;5950;1-9-2022; 661 
24851;5951;1-9-2022; 134 
24852;5952;1-9-2022; 431 
24853;5953;1-9-2022; 125 
24854;5954;1-9-2022; 101 
24855;5955;1-9-2022; 124 
24856;5956;1-9-2022; 85 
24857;5957;1-9-2022; 166 
24858;5958;1-9-2022; 277 
24859;5959;1-9-2022; 3 
24860;5960;1-9-2022; 342 
24861;5961;1-9-2022; 138 
24862;5962;1-9-2022; 111 
24863;5963;1-9-2022; 96 
24864;5964;1-9-2022; 392 
24865;5965;1-9-2022; 356 
24866;5966;1-9-2022; 230 
24867;5967;1-9-2022; 357 
24868;5968;1-9-2022; 323 
24869;5969;1-9-2022; 357 
24870;5970;1-9-2022; 59 
24871;5971;1-9-2022; 75 
24872;5972;1-9-2022; 56 
24873;5973;1-9-2022; 429 
24874;5974;1-9-2022; 368 
24875;5975;1-9-2022; 562 
24876;5976;1-9-2022; 510 
24877;5977;1-9-2022; 12 
24878;5978;1-9-2022; 453 
24879;5979;1-9-2022; 34 
24880;5980;1-9-2022; 39 
24881;5981;1-9-2022; 568 
24882;5982;1-9-2022; 502 
24883;5983;1-9-2022; 245 
24884;5984;1-9-2022; 255 
24885;5985;1-9-2022; 321 
24886;5986;1-9-2022; 139 
24887;5987;1-9-2022; 101 
24888;5988;1-9-2022; 18 
24889;5989;1-9-2022; 201 
24890;5990;1-9-2022; 63 
24891;5991;1-9-2022; 343 
24892;5992;1-9-2022; 236 
24893;5993;1-9-2022; 2 
24894;5994;1-9-2022; 57 
24895;5995;1-9-2022; 405 
24896;5996;1-9-2022; 181 
24897;5997;1-9-2022; 260 
24898;5998;1-9-2022; 14 
24899;5999;1-9-2022; 728 
24900;6000;1-9-2022; 316 
24901;6001;1-9-2022; 733 
24902;6002;1-9-2022; 247 
24903;6003;1-9-2022; 42 
24904;6004;1-9-2022; 206 
24905;6005;1-9-2022; 50 
24906;6006;1-9-2022; 34 
24907;6007;1-9-2022; 131 
24908;6008;1-9-2022; 62 
24909;6009;1-9-2022; 21 
24910;6010;1-9-2022; 151 
24911;6011;1-9-2022; 675 
24912;6012;1-9-2022; 402 
24913;6013;1-9-2022; 27 
24914;6014;1-9-2022; 434 
24915;6015;1-9-2022; 284 
24916;6016;1-9-2022; 531 
24917;6017;1-9-2022; 215 
24918;6018;1-9-2022; 92 
24919;6019;1-9-2022; 40 
24920;6020;1-9-2022; 82 
24921;6021;1-9-2022; 619 
24922;6022;1-9-2022; 415 
24923;6023;1-9-2022; 42 
24924;6024;1-9-2022; 709 
24925;6025;1-9-2022; 443 
24926;6026;1-9-2022; 48 
24927;6027;1-9-2022; 375 
24928;6028;1-9-2022; 170 
24929;6029;1-9-2022; 645 
24930;6030;1-9-2022; 161 
24931;6031;1-9-2022; 41 
24932;6032;1-9-2022; 85 
24933;6033;1-9-2022; 16 
24934;6034;1-9-2022; 63 
24935;6035;1-9-2022; 11 
24936;6036;1-9-2022; 256 
24937;6037;1-9-2022; 195 
24938;6038;1-9-2022; 551 
24939;6039;1-9-2022; 806 
24940;6040;1-9-2022; 221 
24941;6041;1-9-2022; 127 
24942;6042;1-9-2022; 118 
24943;6043;1-9-2022; 37 
24944;6044;1-9-2022; 693 
24945;6045;1-9-2022; 467 
24946;6046;1-9-2022; 643 
24947;6047;1-9-2022; 283 
24948;6048;1-9-2022; 21 
24949;6049;1-9-2022; 491 
24950;6050;1-9-2022; 244 
24951;6051;1-9-2022; 80 
24952;6052;1-9-2022; 3 
24953;6053;1-9-2022; 324 
24954;6054;1-9-2022; 129 
24955;6055;1-9-2022; 183 
24956;6056;1-9-2022; 93 
24957;6057;1-9-2022; 832 
24958;6058;1-9-2022; 78 
24959;6059;1-9-2022; 5 
24960;6060;1-9-2022; 794 
24961;6061;1-9-2022; 453 
24962;6062;1-9-2022; 305 
24963;6063;1-9-2022; 152 
24964;6064;1-9-2022; 339 
24965;6065;1-9-2022; 202 
24966;6066;1-9-2022; 32 
24967;6067;1-9-2022; 136 
24968;6068;1-9-2022; 132 
24969;6069;1-9-2022; 96 
24970;6070;1-9-2022; 216 
24971;6071;1-9-2022; 59 
24972;6072;1-9-2022; 348 
24973;6073;1-9-2022; 418 
24974;6074;1-9-2022; 50 
24975;6075;1-9-2022; 165 
24976;6076;1-9-2022; 213 
24977;6077;1-9-2022; 325 
24978;6078;1-9-2022; 177 
24979;6079;1-9-2022; 38 
24980;6080;1-9-2022; 271 
24981;6081;1-9-2022; 90 
24982;6082;1-9-2022; 210 
24983;6083;1-9-2022; 303 
24984;6084;1-9-2022; 353 
24985;6085;1-9-2022; 210 
24986;6086;1-9-2022; 324 
24987;6087;1-9-2022; 274 
24988;6088;1-9-2022; 42 
24989;6089;1-9-2022; 58 
24990;6090;1-9-2022; 57 
24991;6091;1-9-2022; 377 
24992;6092;1-9-2022; 71 
24993;6093;1-9-2022; 96 
24994;6094;1-9-2022; 391 
24995;6095;1-9-2022; 1 
24996;6096;1-9-2022; 104 
24997;6097;1-9-2022; 12 
24998;6098;1-9-2022; 79 
24999;6099;1-9-2022; 10 
25000;6100;1-9-2022; 158 
25001;6101;1-9-2022; 313 
25002;6102;1-9-2022; 628 
25003;6103;1-9-2022; 480 
25004;6104;1-9-2022; 269 
25005;6105;1-9-2022; 156 
25006;6106;1-9-2022; 165 
25007;6107;1-9-2022; 57 
25008;6108;1-9-2022; 3 
25009;6109;1-9-2022; 308 
25010;6110;1-9-2022; 6 
25011;6111;1-9-2022; 81 
25012;6112;1-9-2022; 358 
25013;6113;1-9-2022; 102 
25014;6114;1-9-2022; 323 
25015;6115;1-9-2022; 45 
25016;6116;1-9-2022; 118 
25017;6117;1-9-2022; 215 
25018;6118;1-9-2022; 731 
25019;6119;1-9-2022; 208 
25020;6120;1-9-2022; 304 
25021;6121;1-9-2022; 307 
25022;6122;1-9-2022; 49 
25023;6123;1-9-2022; 415 
25024;6124;1-9-2022; 196 
25025;6125;1-9-2022; 266 
25026;6126;1-9-2022; 6 
25027;6127;1-9-2022; 474 
25028;6128;1-9-2022; 118 
25029;6129;1-9-2022; 58 
25030;6130;1-9-2022; 166 
25031;6131;1-9-2022; 85 
25032;6132;1-9-2022; 370 
25033;6133;1-9-2022; 194 
25034;6134;1-9-2022; 281 
25035;6135;1-9-2022; 48 
25036;6136;1-9-2022; 865 
25037;6137;1-9-2022; 326 
25038;6138;1-9-2022; 275 
25039;6139;1-9-2022; 253 
25040;6140;1-9-2022; 115 
25041;6141;1-9-2022; 266 
25042;6142;1-9-2022; 271 
25043;6143;1-9-2022; 230 
25044;6144;1-9-2022; 404 
25045;6145;1-9-2022; 187 
25046;6146;1-9-2022; 20 
25047;6147;1-9-2022; 267 
25048;6148;1-9-2022; 851 
25049;6149;1-9-2022; 46 
25050;6150;1-9-2022; 203 
25051;6151;1-9-2022; 88 
25052;6152;1-9-2022; 12 
25053;6153;1-9-2022; 72 
25054;6154;1-9-2022; 138 
25055;6155;1-9-2022; 317 
25056;6156;1-9-2022; 629 
25057;6157;1-9-2022; 439 
25058;6158;1-9-2022; 275 
25059;6159;1-9-2022; 833 
25060;6160;1-9-2022; 336 
25061;6161;1-9-2022; 164 
25062;6162;1-9-2022; 166 
25063;6163;1-9-2022; 63 
25064;6164;1-9-2022; 54 
25065;6165;1-9-2022; 35 
25066;6166;1-9-2022; 301 
25067;6167;1-9-2022; 244 
25068;6168;1-9-2022; 162 
25069;6169;1-9-2022; 76 
25070;6170;1-9-2022; 224 
25071;6171;1-9-2022; 2 
25072;6172;1-9-2022; 677 
25073;6173;1-9-2022; 306 
25074;6174;1-9-2022; 37 
25075;6175;1-9-2022; 142 
25076;6176;1-9-2022; 489 
25077;6177;1-9-2022; 278 
25078;6178;1-9-2022; 393 
25079;6179;1-9-2022; 114 
25080;6180;1-9-2022; 139 
25081;6181;1-9-2022; 142 
25082;6182;1-9-2022; 23 
25083;6183;1-9-2022; 279 
25084;6184;1-9-2022; 6 
25085;6185;1-9-2022; 168 
25086;6186;1-9-2022; 751 
25087;6187;1-9-2022; 376 
25088;6188;1-9-2022; 252 
25089;6189;1-9-2022; 10 
25090;6190;1-9-2022; 17 
25091;6191;1-9-2022; 142 
25092;6192;1-9-2022; 28 
25093;6193;1-9-2022; 1 
25094;6194;1-9-2022; 73 
25095;6195;1-9-2022; 322 
25096;6196;1-9-2022; 392 
25097;6197;1-9-2022; 77 
25098;6198;1-9-2022; 47 
25099;6199;1-9-2022; 23 
25100;6200;1-9-2022; 4 
25101;6201;1-9-2022; 535 
25102;6202;1-9-2022; 193 
25103;6203;1-9-2022; 317 
25104;6204;1-9-2022; 2 
25105;6205;1-9-2022; 236 
25106;6206;1-9-2022; 444 
25107;6207;1-9-2022; 112 
25108;6208;1-9-2022; 157 
25109;6209;1-9-2022; 47 
25110;6210;1-9-2022; 549 
25111;6211;1-9-2022; 556 
25112;6212;1-9-2022; 44 
25113;6213;1-9-2022; 170 
25114;6214;1-9-2022; 228 
25115;6215;1-9-2022; 364 
25116;6216;1-9-2022; 168 
25117;6217;1-9-2022; 329 
25118;6218;1-9-2022; 106 
25119;6219;1-9-2022; 42 
25120;6220;1-9-2022; 127 
25121;6221;1-9-2022; 479 
25122;6222;1-9-2022; 816 
25123;6223;1-9-2022; 162 
25124;6224;1-9-2022; 186 
25125;6225;1-9-2022; 9 
25126;6226;1-9-2022; 579 
25127;6227;1-9-2022; 202 
25128;6228;1-9-2022; 164 
25129;6229;1-9-2022; 618 
25130;6230;1-9-2022; 244 
25131;6231;1-9-2022; 0 
25132;6232;1-9-2022; 76 
25133;6233;1-9-2022; 147 
25134;6234;1-9-2022; 168 
25135;6235;1-9-2022; 472 
25136;6236;1-9-2022; 653 
25137;6237;1-9-2022; 53 
25138;6238;1-9-2022; 401 
25139;6239;1-9-2022; 95 
25140;6240;1-9-2022; 150 
25141;6241;1-9-2022; 427 
25142;6242;1-9-2022; 385 
25143;6243;1-9-2022; 55 
25144;6244;1-9-2022; 508 
25145;6245;1-9-2022; 143 
25146;6246;1-9-2022; 404 
25147;6247;1-9-2022; 67 
25148;6248;1-9-2022; 701 
25149;6249;1-9-2022; 146 
25150;6250;1-9-2022; 412 
25151;6251;1-9-2022; 499 
25152;6252;1-9-2022; 140 
25153;6253;1-9-2022; 30 
25154;6254;1-9-2022; 247 
25155;6255;1-9-2022; 11 
25156;6256;1-9-2022; 20 
25157;6257;1-9-2022; 45 
25158;6258;1-9-2022; 60 
25159;6259;1-9-2022; 234 
25160;6260;1-9-2022; 153 
25161;6261;1-9-2022; 104 
25162;6262;1-9-2022; 884 
25163;6263;1-9-2022; 14 
25164;6264;1-9-2022; 263 
25165;6265;1-9-2022; 197 
25166;6266;1-9-2022; 3 
25167;6267;1-9-2022; 100 
25168;6268;1-9-2022; 227 
25169;6269;1-9-2022; 160 
25170;6270;1-9-2022; 349 
25171;6271;1-9-2022; 176 
25172;6272;1-9-2022; 14 
25173;6273;1-9-2022; 348 
25174;6274;1-9-2022; 645 
25175;6275;1-9-2022; 408 
25176;6276;1-9-2022; 10 
